# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	68314	69720	-							BG262_RS00365	1407		old_locus_tag=BG262_00365
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	68314	69720	-	WP_070786905.1	WP_070786905.1		SPFH domain-containing protein			BG262_RS00365	1407	468	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	70234	70476	-					acpP		BG262_RS00370	243		old_locus_tag=BG262_00370
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	70234	70476	-	WP_070786906.1	WP_070786906.1		acyl carrier protein	acpP		BG262_RS00370	243	80	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	70469	71482	-					plsX		BG262_RS00375	1014		old_locus_tag=BG262_00375
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	70469	71482	-	WP_070786907.1	WP_070786907.1		phosphate acyltransferase PlsX	plsX		BG262_RS00375	1014	337	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	71565	72365	-							BG262_RS00380	801		old_locus_tag=BG262_00380
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	71565	72365	-	WP_070786908.1	WP_070786908.1		Cof-type HAD-IIB family hydrolase			BG262_RS00380	801	266	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	72670	74292	-							BG262_RS00385	1623		old_locus_tag=BG262_00385
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	72670	74292	-	WP_070786909.1	WP_070786909.1		ATP-binding cassette domain-containing protein			BG262_RS00385	1623	540	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	74437	74586	+							BG262_RS10295	150		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	74437	74586	+	WP_075201861.1	WP_075201861.1		teichoic acid D-Ala incorporation-associated protein DltX			BG262_RS10295	150	49	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	74601	76070	+					dltA		BG262_RS00390	1470		old_locus_tag=BG262_00390
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	74601	76070	+	WP_070786910.1	WP_070786910.1		D-alanine--poly(phosphoribitol) ligase subunit DltA	dltA		BG262_RS00390	1470	489	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	76091	77284	+					dltB		BG262_RS00395	1194		old_locus_tag=BG262_00395
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	76091	77284	+	WP_070786949.1	WP_070786949.1		D-alanyl-lipoteichoic acid biosynthesis protein DltB	dltB		BG262_RS00395	1194	397	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	77310	77549	+					dltC		BG262_RS00400	240		old_locus_tag=BG262_00400
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	77310	77549	+	WP_070786911.1	WP_070786911.1		D-alanine--poly(phosphoribitol) ligase subunit DltC	dltC		BG262_RS00400	240	79	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	77546	78829	+					dltD		BG262_RS00405	1284		old_locus_tag=BG262_00405
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	77546	78829	+	WP_070786912.1	WP_070786912.1		D-alanyl-lipoteichoic acid biosynthesis protein DltD	dltD		BG262_RS00405	1284	427	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	78843	79556	+							BG262_RS00410	714		old_locus_tag=BG262_00410
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	78843	79556	+	WP_070786913.1	WP_070786913.1		alpha/beta hydrolase			BG262_RS00410	714	237	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	79649	80062	+							BG262_RS00415	414		old_locus_tag=BG262_00415
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	79649	80062	+	WP_070786914.1	WP_070786914.1		hypothetical protein			BG262_RS00415	414	137	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	80161	80754	+					lepB		BG262_RS00420	594		old_locus_tag=BG262_00420
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	80161	80754	+	WP_070786915.1	WP_070786915.1		signal peptidase I	lepB		BG262_RS00420	594	197	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	81122	82150	+					trpS		BG262_RS00425	1029		old_locus_tag=BG262_00425
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	81122	82150	+	WP_070786916.1	WP_070786916.1		tryptophan--tRNA ligase	trpS		BG262_RS00425	1029	342	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	82321	83637	+							BG262_RS10890	1317		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	82321	83637	+	WP_233278803.1	WP_233278803.1		HD domain-containing protein			BG262_RS10890	1317	438	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	83794	84432	-							BG262_RS00435	639		old_locus_tag=BG262_00435
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	83794	84432	-	WP_070786917.1	WP_070786917.1		hemolysin III family protein			BG262_RS00435	639	212	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	84530	85396	+							BG262_RS00440	867		old_locus_tag=BG262_00440
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	84530	85396	+	WP_083312840.1	WP_083312840.1		glycerophosphodiester phosphodiesterase			BG262_RS00440	867	288	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	85399	86199	-					recO		BG262_RS00445	801		old_locus_tag=BG262_00445
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	85399	86199	-	WP_070786918.1	WP_070786918.1		DNA repair protein RecO	recO		BG262_RS00445	801	266	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	86209	87381	-							BG262_RS00450	1173		old_locus_tag=BG262_00450
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	86209	87381	-	WP_070786919.1	WP_070786919.1		pyridoxal phosphate-dependent aminotransferase			BG262_RS00450	1173	390	
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	87498	87569	-							BG262_RS00455	72		old_locus_tag=BG262_00455
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	87498	87569	-				tRNA-Glu			BG262_RS00455	72		anticodon=TTC
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	87676	87747	-							BG262_RS00460	72		old_locus_tag=BG262_00460
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	87676	87747	-				tRNA-Glu			BG262_RS00460	72		anticodon=TTC
gene	tRNA	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	88207	88279	+							BG262_RS00465	73		old_locus_tag=BG262_00465
tRNA		GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	88207	88279	+				tRNA-Lys			BG262_RS00465	73		anticodon=CTT
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	88614	89300	+							BG262_RS00470	687		old_locus_tag=BG262_00470
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	88614	89300	+	WP_070786920.1	WP_070786920.1		YjjG family noncanonical pyrimidine nucleotidase			BG262_RS00470	687	228	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	89552	90304	+							BG262_RS00475	753		old_locus_tag=BG262_00475
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	89552	90304	+	WP_070786921.1	WP_070786921.1		glycerophosphodiester phosphodiesterase family protein			BG262_RS00475	753	250	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	90306	91592	+							BG262_RS00480	1287		old_locus_tag=BG262_00480
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	90306	91592	+	WP_070786922.1	WP_070786922.1		MFS transporter			BG262_RS00480	1287	428	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	91772	93223	+					cls		BG262_RS00485	1452		old_locus_tag=BG262_00485
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	91772	93223	+	WP_070786923.1	WP_070786923.1		cardiolipin synthase	cls		BG262_RS00485	1452	483	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	93296	93976	+							BG262_RS00490	681		old_locus_tag=BG262_00490
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	93296	93976	+	WP_070786924.1	WP_070786924.1		hypothetical protein			BG262_RS00490	681	226	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	94382	94906	+							BG262_RS00495	525		old_locus_tag=BG262_00495
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	94382	94906	+	WP_143602622.1	WP_143602622.1		hypothetical protein			BG262_RS00495	525	174	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	94976	95563	+							BG262_RS10670	588		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	94976	95563	+	WP_158006625.1	WP_158006625.1		hypothetical protein			BG262_RS10670	588	195	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	95678	96244	+							BG262_RS00505	567		old_locus_tag=BG262_00505
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	95678	96244	+	WP_070786927.1	WP_070786927.1		helix-turn-helix domain-containing protein			BG262_RS00505	567	188	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	96404	97108	+							BG262_RS00510	705		old_locus_tag=BG262_00510
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	96404	97108	+	WP_070786928.1	WP_070786928.1		EAL domain-containing protein			BG262_RS00510	705	234	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	97131	98318	+							BG262_RS00515	1188		old_locus_tag=BG262_00515
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	97131	98318	+	WP_070786929.1	WP_070786929.1		GGDEF domain-containing protein			BG262_RS00515	1188	395	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	98305	99447	+							BG262_RS00520	1143		old_locus_tag=BG262_00520
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	98305	99447	+	WP_083312841.1	WP_083312841.1		glycosyl hydrolase family 8			BG262_RS00520	1143	380	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	99450	101462	+							BG262_RS00525	2013		old_locus_tag=BG262_00525
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	99450	101462	+	WP_070786930.1	WP_070786930.1		cellulose synthase catalytic subunit			BG262_RS00525	2013	670	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	101568	102782	+							BG262_RS00530	1215		old_locus_tag=BG262_00530
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	101568	102782	+	WP_070786931.1	WP_070786931.1		D-alanyl-D-alanine carboxypeptidase family protein			BG262_RS00530	1215	404	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	103068	103823	+							BG262_RS00535	756		old_locus_tag=BG262_00535
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	103068	103823	+	WP_070786932.1	WP_070786932.1		glucosaminidase domain-containing protein			BG262_RS00535	756	251	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	104135	104821	+							BG262_RS00540	687		old_locus_tag=BG262_00540
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	104135	104821	+	WP_070786933.1	WP_070786933.1		CHAP domain-containing protein			BG262_RS00540	687	228	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	105038	106039	-					dusB		BG262_RS00545	1002		old_locus_tag=BG262_00545
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	105038	106039	-	WP_070786934.1	WP_070786934.1		tRNA dihydrouridine synthase DusB	dusB		BG262_RS00545	1002	333	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	106026	106901	-					hslO		BG262_RS00550	876		old_locus_tag=BG262_00550
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	106026	106901	-	WP_070786935.1	WP_070786935.1		Hsp33 family molecular chaperone HslO	hslO		BG262_RS00550	876	291	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	107315	108604	+							BG262_RS00555	1290		old_locus_tag=BG262_00555
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	107315	108604	+	WP_070786936.1	WP_070786936.1		adenylosuccinate synthase			BG262_RS00555	1290	429	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	109172	109618	+					rplM		BG262_RS00560	447		old_locus_tag=BG262_00560
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	109172	109618	+	WP_070786937.1	WP_070786937.1		50S ribosomal protein L13	rplM		BG262_RS00560	447	148	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	109632	110024	+					rpsI		BG262_RS00565	393		old_locus_tag=BG262_00565
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	109632	110024	+	WP_070786938.1	WP_070786938.1		30S ribosomal protein S9	rpsI		BG262_RS00565	393	130	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	110978	111709	-							BG262_RS10895	732		old_locus_tag=BG262_00570
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	110978	111709	-	WP_070786939.1	WP_070786939.1		DUF349 domain-containing protein			BG262_RS10895	732	243	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	111699	112967	-					dcm		BG262_RS00575	1269		old_locus_tag=BG262_00575
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	111699	112967	-	WP_070786940.1	WP_070786940.1		DNA (cytosine-5-)-methyltransferase	dcm		BG262_RS00575	1269	422	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	113085	114575	+							BG262_RS00580	1491		old_locus_tag=BG262_00580
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	113085	114575	+	WP_070786941.1	WP_070786941.1		Sau3AI family type II restriction endonuclease			BG262_RS00580	1491	496	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	114598	115284	+							BG262_RS00585	687		old_locus_tag=BG262_00585
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	114598	115284	+	WP_070786942.1	WP_070786942.1		Pr6Pr family membrane protein			BG262_RS00585	687	228	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	115423	116433	+							BG262_RS00590	1011		old_locus_tag=BG262_00590
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	115423	116433	+	WP_070786943.1	WP_070786943.1		hypothetical protein			BG262_RS00590	1011	336	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	116645	118135	+							BG262_RS00595	1491		old_locus_tag=BG262_00595
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000001.1	116645	118135	+	WP_070786944.1	WP_070786944.1		VaFE repeat-containing surface-anchored protein			BG262_RS00595	1491	496	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	226	1149	-							BG262_RS00600	924		old_locus_tag=BG262_07585
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	226	1149	-	WP_070786953.1	WP_070786953.1		hypothetical protein			BG262_RS00600	924	307	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	1192	1572	-							BG262_RS00605	381		old_locus_tag=BG262_07590
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	1192	1572	-	WP_070786954.1	WP_070786954.1		rhodanese-like domain-containing protein			BG262_RS00605	381	126	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	1591	2559	-							BG262_RS00610	969		old_locus_tag=BG262_07595
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	1591	2559	-	WP_070786955.1	WP_070786955.1		ROK family glucokinase			BG262_RS00610	969	322	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	2577	2795	-							BG262_RS00615	219		old_locus_tag=BG262_07600
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	2577	2795	-	WP_083312844.1	WP_083312844.1		YqgQ family protein			BG262_RS00615	219	72	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	2981	3442	-							BG262_RS00620	462		old_locus_tag=BG262_07605
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	2981	3442	-	WP_070786957.1	WP_070786957.1		Dps family protein			BG262_RS00620	462	153	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	4186	5250	-					dinB		BG262_RS00630	1065		old_locus_tag=BG262_07615
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	4186	5250	-	WP_070786959.1	WP_070786959.1		DNA polymerase IV	dinB		BG262_RS00630	1065	354	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	5399	7708	-					pflB		BG262_RS00635	2310		old_locus_tag=BG262_07620
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	5399	7708	-	WP_070786960.1	WP_070786960.1		formate C-acetyltransferase	pflB		BG262_RS00635	2310	769	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	7855	8688	-							BG262_RS00640	834		old_locus_tag=BG262_07625
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	7855	8688	-	WP_070786961.1	WP_070786961.1		endonuclease/exonuclease/phosphatase family protein			BG262_RS00640	834	277	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	8727	10907	-							BG262_RS00645	2181		old_locus_tag=BG262_07630
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	8727	10907	-	WP_070786962.1	WP_070786962.1		PTS transporter subunit IIBC			BG262_RS00645	2181	726	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	11090	12052	+							BG262_RS00650	963		old_locus_tag=BG262_07635
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	11090	12052	+	WP_070786963.1	WP_070786963.1		aldose epimerase family protein			BG262_RS00650	963	320	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	12280	13161	-							BG262_RS00655	882		old_locus_tag=BG262_07640
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	12280	13161	-	WP_070786964.1	WP_070786964.1		fructose-bisphosphate aldolase			BG262_RS00655	882	293	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	13365	13535	-							BG262_RS10675	171		
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000002.1	13365	13535	-	WP_158006627.1	WP_158006627.1		hypothetical protein			BG262_RS10675	171	56	
