# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	71345	71881	+					rplF		SPY_RS00415	537		old_locus_tag=SPy0066,SPy_0066
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	71345	71881	+	WP_002986629.1	WP_002986629.1		50S ribosomal protein L6	rplF		SPY_RS00415	537	178	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	71986	72342	+					rplR		SPY_RS00420	357		old_locus_tag=SPy0067,SPy_0067
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	71986	72342	+	WP_002987751.1	WP_002987751.1		50S ribosomal protein L18	rplR		SPY_RS00420	357	118	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	72361	72855	+					rpsE		SPY_RS00425	495		old_locus_tag=SPy0069,SPy_0069
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	72361	72855	+	WP_002986625.1	WP_002986625.1		30S ribosomal protein S5	rpsE		SPY_RS00425	495	164	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	72870	73052	+					rpmD		SPY_RS00430	183		old_locus_tag=SPy0071,SPy_0071
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	72870	73052	+	WP_002986624.1	WP_002986624.1		50S ribosomal protein L30	rpmD		SPY_RS00430	183	60	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	73266	73706	+					rplO		SPY_RS00435	441		old_locus_tag=SPy0072,SPy_0072
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	73266	73706	+	WP_002986622.1	WP_002986622.1		50S ribosomal protein L15	rplO		SPY_RS00435	441	146	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	73723	75027	+					secY		SPY_RS00440	1305		old_locus_tag=SPy0073,SPy_0073
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	73723	75027	+	WP_002986618.1	WP_002986618.1		preprotein translocase subunit SecY	secY		SPY_RS00440	1305	434	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	75177	75815	+							SPY_RS00445	639		old_locus_tag=SPy0074,SPy_0074
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	75177	75815	+	WP_010921787.1	WP_010921787.1		adenylate kinase			SPY_RS00445	639	212	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	75933	76151	+					infA		SPY_RS00450	219		old_locus_tag=SPy0075,SPy_0075
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	75933	76151	+	WP_001040189.1	WP_001040189.1		translation initiation factor IF-1	infA		SPY_RS00450	219	72	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	76177	76293	+					rpmJ		SPY_RS00455	117		old_locus_tag=SPy0076,SPy_0076
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	76177	76293	+	WP_000868345.1	WP_000868345.1		50S ribosomal protein L36	rpmJ		SPY_RS00455	117	38	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	76311	76676	+					rpsM		SPY_RS00460	366		old_locus_tag=SPy0077,SPy_0077
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	76311	76676	+	WP_002986615.1	WP_002986615.1		30S ribosomal protein S13	rpsM		SPY_RS00460	366	121	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	76694	77077	+					rpsK		SPY_RS00465	384		old_locus_tag=SPy0078,SPy_0078
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	76694	77077	+	WP_010921788.1	WP_010921788.1		30S ribosomal protein S11	rpsK		SPY_RS00465	384	127	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	77123	78061	+							SPY_RS00470	939		old_locus_tag=SPy0080,SPy_0080
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	77123	78061	+	WP_002986607.1	WP_002986607.1		DNA-directed RNA polymerase subunit alpha			SPY_RS00470	939	312	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	78076	78462	+					rplQ		SPY_RS00475	387		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	78076	78462	+	WP_002986602.1	WP_002986602.1		50S ribosomal protein L17	rplQ		SPY_RS00475	387	128	
gene	rRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	79284	80832	+							SPY_RS00480	1549		old_locus_tag=SPy_r05
rRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	79284	80832	+				16S ribosomal RNA			SPY_RS00480	1549		
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	80884	80956	+							SPY_RS00485	73		old_locus_tag=SPy_t22
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	80884	80956	+				tRNA-Ala			SPY_RS00485	73		anticodon=TGC
gene	rRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	81255	84158	+							SPY_RS00490	2904		old_locus_tag=SPy_r06
rRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	81255	84158	+				23S ribosomal RNA			SPY_RS00490	2904		
gene	rRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84244	84359	+					rrf		SPY_RS00495	116		
rRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84244	84359	+				5S ribosomal RNA	rrf		SPY_RS00495	116		
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84377	84449	+							SPY_RS00500	73		old_locus_tag=SPy_t23
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84377	84449	+				tRNA-Val			SPY_RS00500	73		anticodon=TAC
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84455	84525	+							SPY_RS00505	71		old_locus_tag=SPy_t24
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84455	84525	+				tRNA-Gly			SPY_RS00505	71		anticodon=TCC
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84560	84633	+							SPY_RS00510	74		old_locus_tag=SPy_t25
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84560	84633	+				tRNA-Ile			SPY_RS00510	74		anticodon=GAT
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84656	84727	+							SPY_RS00515	72		old_locus_tag=SPy_t26
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84656	84727	+				tRNA-Glu			SPY_RS00515	72		anticodon=TTC
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84738	84827	+							SPY_RS00520	90		old_locus_tag=SPy_t27
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84738	84827	+				tRNA-Ser			SPY_RS00520	90		anticodon=TGA
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84837	84910	+							SPY_RS00525	74		old_locus_tag=SPy_t28
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84837	84910	+				tRNA-Met			SPY_RS00525	74		anticodon=CAT
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84931	85003	+							SPY_RS00530	73		old_locus_tag=SPy_t29
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	84931	85003	+				tRNA-Phe			SPY_RS00530	73		anticodon=GAA
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85023	85103	+							SPY_RS00535	81		old_locus_tag=SPy_t30
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85023	85103	+				tRNA-Tyr			SPY_RS00535	81		anticodon=GTA
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85110	85180	+							SPY_RS00540	71		old_locus_tag=SPy_t31
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85110	85180	+				tRNA-Trp			SPY_RS00540	71		anticodon=CCA
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85192	85264	+							SPY_RS00545	73		old_locus_tag=SPy_t32
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85192	85264	+				tRNA-His			SPY_RS00545	73		anticodon=GTG
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85273	85344	+							SPY_RS00550	72		old_locus_tag=SPy_t33
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85273	85344	+				tRNA-Gln			SPY_RS00550	72		anticodon=TTG
gene	tRNA	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85364	85447	+							SPY_RS00555	84		old_locus_tag=SPy_t34
tRNA		GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	85364	85447	+				tRNA-Leu			SPY_RS00555	84		anticodon=CAA
gene	pseudogene	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	86305	87144	+					ispE		SPY_RS00565	840		pseudo;old_locus_tag=SPy0088,SPy_0088
CDS	without_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	86305	87144	+				4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		SPY_RS00565	840		pseudo
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	87213	87656	+							SPY_RS00570	444		old_locus_tag=SPy0092,SPy_0092
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	87213	87656	+	WP_010921790.1	WP_010921790.1		zinc-dependent MarR family transcriptional regulator			SPY_RS00570	444	147	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	87660	88379	+							SPY_RS00575	720		old_locus_tag=SPy0093,SPy_0093
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	87660	88379	+	WP_010921791.1	WP_010921791.1		metal ABC transporter ATP-binding protein			SPY_RS00575	720	239	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	88372	89187	+							SPY_RS00580	816		old_locus_tag=SPy0094,SPy_0094
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	88372	89187	+	WP_010921792.1	WP_010921792.1		metal ABC transporter permease			SPY_RS00580	816	271	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	89227	89610	-							SPY_RS00585	384		old_locus_tag=SPy0095,SPy_0095
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	89227	89610	-	WP_010921793.1	WP_010921793.1		HIT family protein			SPY_RS00585	384	127	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	89661	90917	-					tyrS		SPY_RS00590	1257		old_locus_tag=SPy0096,SPy_0096
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	89661	90917	-	WP_010921794.1	WP_010921794.1		tyrosine--tRNA ligase	tyrS		SPY_RS00590	1257	418	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	91021	93321	+					pbp1b		SPY_RS00595	2301		old_locus_tag=SPy0097,SPy_0097
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	91021	93321	+	WP_015055892.1	WP_015055892.1		penicillin-binding protein PBP1B	pbp1b		SPY_RS00595	2301	766	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	93585	97151	+					rpoB		SPY_RS00600	3567		old_locus_tag=SPy0098,SPy_0098
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	93585	97151	+	WP_010921796.1	WP_010921796.1		DNA-directed RNA polymerase subunit beta	rpoB		SPY_RS00600	3567	1188	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	97242	100883	+					rpoC		SPY_RS00605	3642		old_locus_tag=SPy0099,SPy_0099
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	97242	100883	+	WP_010921797.1	WP_010921797.1		DNA-directed RNA polymerase subunit beta'	rpoC		SPY_RS00605	3642	1213	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	101035	101400	+							SPY_RS00610	366		old_locus_tag=SPy0100,SPy_0100
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	101035	101400	+	WP_002986560.1	WP_002986560.1		DUF1033 family protein			SPY_RS00610	366	121	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	101493	102431	+					comGA		SPY_RS00615	939		old_locus_tag=SPy0101,SPy_0101
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	101493	102431	+	WP_010921798.1	WP_010921798.1		competence type IV pilus ATPase ComGA	comGA		SPY_RS00615	939	312	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	102367	103401	+					comGB		SPY_RS00620	1035		old_locus_tag=SPy0102,SPy_0102
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	102367	103401	+	WP_011054115.1	WP_011054115.1		competence type IV pilus assembly protein ComGB	comGB		SPY_RS00620	1035	344	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	103403	103729	+					comGC		SPY_RS00625	327		old_locus_tag=SPy0103,SPy_0103
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	103403	103729	+	WP_002986552.1	WP_002986552.1		competence type IV pilus major pilin ComGC	comGC		SPY_RS00625	327	108	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	103704	104132	+					comGD		SPY_RS00630	429		old_locus_tag=SPy0104,SPy_0104
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	103704	104132	+	WP_002986548.1	WP_002986548.1		competence type IV pilus minor pilin ComGD	comGD		SPY_RS00630	429	142	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	104137	104373	+					comGE		SPY_RS00635	237		old_locus_tag=SPy0105,SPy_0105
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	104137	104373	+	WP_002986545.1	WP_002986545.1		competence type IV pilus minor pilin ComGE	comGE		SPY_RS00635	237	78	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	104366	104800	+					comGF		SPY_RS00640	435		old_locus_tag=SPy0106,SPy_0106
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	104366	104800	+	WP_010921800.1	WP_010921800.1		competence type IV pilus minor pilin ComGF	comGF		SPY_RS00640	435	144	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	104784	105110	+					comGG		SPY_RS00645	327		old_locus_tag=SPy0107,SPy_0107
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	104784	105110	+	WP_010921801.1	WP_010921801.1		competence type IV pilus minor pilin ComGG	comGG		SPY_RS00645	327	108	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	105208	106161	+							SPY_RS00650	954		old_locus_tag=SPy0108,SPy_0108
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	105208	106161	+	WP_010921802.1	WP_010921802.1		class I SAM-dependent methyltransferase			SPY_RS00650	954	317	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	106220	107416	+							SPY_RS00655	1197		old_locus_tag=SPy0109,SPy_0109
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	106220	107416	+	WP_010921803.1	WP_010921803.1		acetate kinase			SPY_RS00655	1197	398	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	107603	107911	+							SPY_RS00660	309		old_locus_tag=SPy0110,SPy_0110
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	107603	107911	+	WP_010921804.1	WP_010921804.1		hypothetical protein			SPY_RS00660	309	102	
gene	pseudogene	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	107994	108767	-					proC		SPY_RS00665	774		partial;pseudo;old_locus_tag=SPy0112,SPy_0112
CDS	without_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	107994	108767	-				pyrroline-5-carboxylate reductase	proC		SPY_RS00665	774		partial;pseudo
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	108812	109879	-					pepA		SPY_RS00670	1068		old_locus_tag=SPy0115,SPy_0115
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	108812	109879	-	WP_010921806.1	WP_010921806.1		glutamyl aminopeptidase	pepA		SPY_RS00670	1068	355	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	110335	110628	+							SPY_RS00675	294		old_locus_tag=SPy0117,SPy_0117
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	110335	110628	+	WP_002986518.1	WP_002986518.1		DUF4651 domain-containing protein			SPY_RS00675	294	97	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	110625	110942	+							SPY_RS00680	318		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	110625	110942	+	WP_011285355.1	WP_011285355.1		thioredoxin family protein			SPY_RS00680	318	105	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	110960	111586	+							SPY_RS00685	627		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	110960	111586	+	WP_011285356.1	WP_011285356.1		DUF4479 and tRNA-binding domain-containing protein			SPY_RS00685	627	208	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	111738	112133	+							SPY_RS00690	396		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	111738	112133	+	WP_003053955.1	WP_003053955.1		single-stranded DNA-binding protein			SPY_RS00690	396	131	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	112393	113034	-							SPY_RS00695	642		old_locus_tag=SPy0121,SPy_0121
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	112393	113034	-	WP_010921807.1	WP_010921807.1		deoxynucleoside kinase			SPY_RS00695	642	213	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	113054	114031	-					dusB		SPY_RS00700	978		old_locus_tag=SPy0122,SPy_0122
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	113054	114031	-	WP_002987812.1	WP_002987812.1		tRNA dihydrouridine synthase DusB	dusB		SPY_RS00700	978	325	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	114018	114890	-					hslO		SPY_RS00705	873		old_locus_tag=SPy0123,SPy_0123
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	114018	114890	-	WP_010921808.1	WP_010921808.1		Hsp33 family molecular chaperone HslO	hslO		SPY_RS00705	873	290	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	115037	116530	-					rofA		SPY_RS00710	1494		old_locus_tag=SPy0124,SPy_0124
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	115037	116530	-	WP_010921809.1	WP_010921809.1		transcriptional regulator RofA	rofA		SPY_RS00710	1494	497	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	116793	119066	+					cpa		SPY_RS00715	2274		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	116793	119066	+	WP_029714186.1	WP_029714186.1		FCT-2 pilus tip adhesin	cpa		SPY_RS00715	2274	757	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	119059	119616	+					sipA		SPY_RS00720	558		old_locus_tag=SPy0127,SPy_0127
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	119059	119616	+	WP_011285358.1	WP_011285358.1		signal peptidase-like pilus assembly factor SipA	sipA		SPY_RS00720	558	185	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	119649	120671	+					fctA		SPY_RS00725	1023		old_locus_tag=SPy0128,SPy_0128
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	119649	120671	+	WP_010921811.1	WP_010921811.1		FCT-2 pilus major pilin FctA/T1	fctA		SPY_RS00725	1023	340	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	120681	121394	+					srtC1		SPY_RS00730	714		old_locus_tag=SPy0129,SPy_0129
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	120681	121394	+	WP_010921812.1	WP_010921812.1		FCT-2 pilus polymerization class B sortase SrtC1	srtC1		SPY_RS00730	714	237	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	121416	122063	+					fctB		SPY_RS00735	648		old_locus_tag=SPy0130,SPy_0130
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	121416	122063	+	WP_010921813.1	WP_010921813.1		FCT-2 pilus minor pilin FctB	fctB		SPY_RS00735	648	215	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	122250	123602	-							SPY_RS00740	1353		old_locus_tag=SPy0131,SPy_0131
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	122250	123602	-	WP_010921814.1	WP_010921814.1		IS66-like element short variant transposase			SPY_RS00740	1353	450	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	123535	123762	-							SPY_RS00745	228		
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	123535	123762	-	WP_015055898.1	WP_015055898.1		hypothetical protein			SPY_RS00745	228	75	
gene	protein_coding	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	123813	124163	-					tnpB		SPY_RS00750	351		old_locus_tag=SPy0133,SPy_0133
CDS	with_protein	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	123813	124163	-	WP_010921815.1	WP_010921815.1		IS66 family insertion sequence element accessory protein TnpB	tnpB		SPY_RS00750	351	116	
gene	pseudogene	GCF_000006785.2	Primary Assembly	chromosome		NC_002737.2	124144	124328	-							SPY_RS09290	185		pseudo
