# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	85576	85986	+							LXA46_RS00385	411		old_locus_tag=LXA46_00380
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	85576	85986	+	WP_000291598.1	WP_000291598.1		hypothetical protein			LXA46_RS00385	411	136	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	86102	89131	+					pavB		LXA46_RS00390	3030		old_locus_tag=LXA46_00385
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	86102	89131	+	WP_000671383.1	WP_000671383.1		fibronectin-binding SSURE repeat adhesin PavB	pavB		LXA46_RS00390	3030	1009	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	89298	89996	+							LXA46_RS00395	699		old_locus_tag=LXA46_00390
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	89298	89996	+	WP_000520642.1	WP_000520642.1		response regulator transcription factor			LXA46_RS00395	699	232	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	89993	91045	+							LXA46_RS00400	1053		old_locus_tag=LXA46_00395
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	89993	91045	+	WP_000769768.1	WP_000769768.1		HAMP domain-containing sensor histidine kinase			LXA46_RS00400	1053	350	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	91240	91851	+					rpsD		LXA46_RS00405	612		old_locus_tag=LXA46_00400
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	91240	91851	+	WP_000092756.1	WP_000092756.1		30S ribosomal protein S4	rpsD		LXA46_RS00405	612	203	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92029	92184	+							LXA46_RS00410	156		partial;pseudo;old_locus_tag=LXA46_00405
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92029	92184	+				IS630 transposase-related protein			LXA46_RS00410	156		partial;pseudo
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92288	92425	-							LXA46_RS00415	138		partial;pseudo;old_locus_tag=LXA46_00410
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92288	92425	-				IS630 family transposase			LXA46_RS00415	138		partial;pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92505	92765	+							LXA46_RS00420	261		old_locus_tag=LXA46_00415
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92505	92765	+	WP_000148260.1	WP_000148260.1		hypothetical protein			LXA46_RS00420	261	86	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92719	92940	+							LXA46_RS00425	222		old_locus_tag=LXA46_00420
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	92719	92940	+	WP_001808767.1	WP_001808767.1		hypothetical protein			LXA46_RS00425	222	73	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	93259	94188	+							LXA46_RS00430	930		old_locus_tag=LXA46_00425
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	93259	94188	+	WP_000714582.1	WP_000714582.1		sugar ABC transporter permease			LXA46_RS00430	930	309	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	94202	95125	+							LXA46_RS00435	924		old_locus_tag=LXA46_00430
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	94202	95125	+	WP_001075101.1	WP_001075101.1		carbohydrate ABC transporter permease			LXA46_RS00435	924	307	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	95383	96858	+							LXA46_RS00440	1476		old_locus_tag=LXA46_00435
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	95383	96858	+	WP_000800407.1	WP_000800407.1		ABC transporter substrate-binding protein			LXA46_RS00440	1476	491	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	97130	98116	+							LXA46_RS00445	987		old_locus_tag=LXA46_00440
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	97130	98116	+	WP_001030031.1	WP_001030031.1		rhodanese-related sulfurtransferase			LXA46_RS00445	987	328	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	98176	98301	+							LXA46_RS10870	126		
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	98176	98301	+	WP_001813665.1	WP_001813665.1		hypothetical protein			LXA46_RS10870	126	41	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	98391	99251	+							LXA46_RS00450	861		old_locus_tag=LXA46_00445
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	98391	99251	+	WP_001140351.1	WP_001140351.1		DUF4299 family protein			LXA46_RS00450	861	286	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	99429	100493	-							LXA46_RS00455	1065		old_locus_tag=LXA46_00450
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	99429	100493	-	WP_000808443.1	WP_000808443.1		membrane protein			LXA46_RS00455	1065	354	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	100556	101467	-							LXA46_RS00460	912		old_locus_tag=LXA46_00455
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	100556	101467	-	WP_001233696.1	WP_001233696.1		DUF4097 domain-containing protein			LXA46_RS00460	912	303	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	101460	102053	-							LXA46_RS00465	594		old_locus_tag=LXA46_00460
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	101460	102053	-	WP_000198689.1	WP_000198689.1		DUF1700 domain-containing protein			LXA46_RS00465	594	197	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	102040	102366	-							LXA46_RS00470	327		old_locus_tag=LXA46_00465
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	102040	102366	-	WP_000273863.1	WP_000273863.1		PadR family transcriptional regulator			LXA46_RS00470	327	108	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	102505	103671	-							LXA46_RS00475	1167		old_locus_tag=LXA46_00470
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	102505	103671	-	WP_000744897.1	WP_000744897.1		CynX/NimT family MFS transporter			LXA46_RS00475	1167	388	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	103729	104886	+							LXA46_RS00480	1158		old_locus_tag=LXA46_00475
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	103729	104886	+	WP_000096186.1	WP_000096186.1		glycosyltransferase family 2 protein			LXA46_RS00480	1158	385	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	104928	106778	+							LXA46_RS00485	1851		old_locus_tag=LXA46_00480
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	104928	106778	+	WP_001035700.1	WP_001035700.1		nucleoside-diphosphate sugar epimerase/dehydratase			LXA46_RS00485	1851	616	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	106864	107166	-							LXA46_RS00490	303		old_locus_tag=LXA46_00485
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	106864	107166	-	WP_001855645.1	WP_001855645.1		hypothetical protein			LXA46_RS00490	303	100	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	107216	107848	-							LXA46_RS00495	633		old_locus_tag=LXA46_00490
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	107216	107848	-	WP_000200892.1	WP_000200892.1		HAD family hydrolase			LXA46_RS00495	633	210	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	107870	108742	-					sdaAA		LXA46_RS00500	873		old_locus_tag=LXA46_00495
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	107870	108742	-	WP_000500038.1	WP_000500038.1		L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	sdaAA		LXA46_RS00500	873	290	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	108751	109422	-					sdaAB		LXA46_RS00505	672		old_locus_tag=LXA46_00500
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	108751	109422	-	WP_000838912.1	WP_000838912.1		L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	sdaAB		LXA46_RS00505	672	223	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	109664	110251	+							LXA46_RS00510	588		old_locus_tag=LXA46_00505
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	109664	110251	+	WP_000836442.1	WP_000836442.1		LysM peptidoglycan-binding domain-containing protein			LXA46_RS00510	588	195	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	110303	110623	-							LXA46_RS00515	321		old_locus_tag=LXA46_00510
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	110303	110623	-	WP_001189287.1	WP_001189287.1		hypothetical protein			LXA46_RS00515	321	106	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	111054	111341	+							LXA46_RS00520	288		old_locus_tag=LXA46_00515
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	111054	111341	+	WP_001230165.1	WP_001230165.1		lactococcin 972 family bacteriocin			LXA46_RS00520	288	95	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	111393	113501	+							LXA46_RS00525	2109		old_locus_tag=LXA46_00520
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	111393	113501	+	WP_000724262.1	WP_000724262.1		bacteriocin-associated integral membrane family protein			LXA46_RS00525	2109	702	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	113498	114139	+							LXA46_RS00530	642		old_locus_tag=LXA46_00525
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	113498	114139	+	WP_000571329.1	WP_000571329.1		ABC transporter ATP-binding protein			LXA46_RS00530	642	213	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	114346	115152	+							LXA46_RS00535	807		old_locus_tag=LXA46_00530
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	114346	115152	+	WP_001038481.1	WP_001038481.1		ABC transporter substrate-binding protein			LXA46_RS00535	807	268	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	115169	115561	+							LXA46_RS00540	393		partial;pseudo;old_locus_tag=LXA46_00535
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	115169	115561	+				argininosuccinate synthase			LXA46_RS00540	393		partial;pseudo
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	115775	116101	-							LXA46_RS00545	327		partial;pseudo;old_locus_tag=LXA46_00540
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	115775	116101	-				DNA-binding protein			LXA46_RS00545	327		partial;pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	116853	117233	+							LXA46_RS00550	381		old_locus_tag=LXA46_00545
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	116853	117233	+	WP_000424421.1	WP_000424421.1		SP_0115 family bacteriocin-like peptide			LXA46_RS00550	381	126	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	117235	117432	+							LXA46_RS00555	198		old_locus_tag=LXA46_00550
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	117235	117432	+	WP_050254800.1	WP_050254800.1		hypothetical protein			LXA46_RS00555	198	65	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	117891	118130	+							LXA46_RS00560	240		old_locus_tag=LXA46_00555
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	117891	118130	+	WP_000770311.1	WP_000770311.1		hypothetical protein			LXA46_RS00560	240	79	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	118149	118394	+							LXA46_RS00565	246		old_locus_tag=LXA46_00560
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	118149	118394	+	WP_000058766.1	WP_000058766.1		hypothetical protein			LXA46_RS00565	246	81	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	118683	120917	+					pspA		LXA46_RS00570	2235		old_locus_tag=LXA46_00565
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	118683	120917	+	WP_001035362.1	WP_001035362.1		pneumococcal surface protein A	pspA		LXA46_RS00570	2235	744	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	121318	122439	+					mnmA		LXA46_RS00575	1122		old_locus_tag=LXA46_00570
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	121318	122439	+	WP_001282969.1	WP_001282969.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		LXA46_RS00575	1122	373	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	122580	123035	+							LXA46_RS00580	456		old_locus_tag=LXA46_00575
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	122580	123035	+	WP_000193635.1	WP_000193635.1		NUDIX hydrolase			LXA46_RS00580	456	151	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	123045	124958	+					mnmG		LXA46_RS00585	1914		old_locus_tag=LXA46_00580
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	123045	124958	+	WP_000220964.1	WP_000220964.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		LXA46_RS00585	1914	637	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	125090	125239	-							LXA46_RS00590	150		old_locus_tag=LXA46_00585
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	125090	125239	-	WP_001809448.1	WP_001809448.1		hypothetical protein			LXA46_RS00590	150	49	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	125311	126990	-							LXA46_RS00595	1680		old_locus_tag=LXA46_00590
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	125311	126990	-	WP_000331980.1	WP_000331980.1		ribonuclease J			LXA46_RS00595	1680	559	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	126992	127225	-							LXA46_RS00600	234		old_locus_tag=LXA46_00595
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	126992	127225	-	WP_000639589.1	WP_000639589.1		DNA-dependent RNA polymerase subunit epsilon			LXA46_RS00600	234	77	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	127505	127720	+							LXA46_RS00605	216		old_locus_tag=LXA46_00600
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	127505	127720	+	WP_000282479.1	WP_000282479.1		hypothetical protein			LXA46_RS00605	216	71	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	128043	128195	-					cibB		LXA46_RS00610	153		old_locus_tag=LXA46_00605
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	128043	128195	-	WP_000974047.1	WP_000974047.1		fratricide two-peptide bacteriocin subunit CibB	cibB		LXA46_RS00610	153	50	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	128197	128382	-					cibA		LXA46_RS00615	186		old_locus_tag=LXA46_00610
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	128197	128382	-	WP_000180803.1	WP_000180803.1		fratricide two-peptide bacteriocin subunit CibA	cibA		LXA46_RS00615	186	61	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	128560	129243	+					tsaB		LXA46_RS00620	684		old_locus_tag=LXA46_00615
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	128560	129243	+	WP_000865689.1	WP_000865689.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		LXA46_RS00620	684	227	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	129240	129677	+					rimI		LXA46_RS00625	438		old_locus_tag=LXA46_00620
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	129240	129677	+	WP_000569828.1	WP_000569828.1		ribosomal protein S18-alanine N-acetyltransferase	rimI		LXA46_RS00625	438	145	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	129667	130677	+					tsaD		LXA46_RS00630	1011		old_locus_tag=LXA46_00625
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	129667	130677	+	WP_000655045.1	WP_000655045.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		LXA46_RS00630	1011	336	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	130723	132023	-							LXA46_RS00635	1301		partial;pseudo;old_locus_tag=LXA46_00630
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	130723	132023	-				ISL3 family transposase			LXA46_RS00635	1301		partial;pseudo
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	132359	133050	-							LXA46_RS00640	692		partial;pseudo;old_locus_tag=LXA46_00635
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	132359	133050	-				transposase			LXA46_RS00640	692		partial;pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	133293	133847	+							LXA46_RS00645	555		old_locus_tag=LXA46_00640
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	133293	133847	+	WP_001200042.1	WP_001200042.1		glycosyltransferase family 4 protein			LXA46_RS00645	555	184	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	133956	134498	+							LXA46_RS00650	543		old_locus_tag=LXA46_00645
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	133956	134498	+	WP_075270813.1	WP_075270813.1		glycosyltransferase family 4 protein			LXA46_RS00650	543	180	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	134491	135366	+							LXA46_RS00655	876		old_locus_tag=LXA46_00650
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	134491	135366	+	WP_000375697.1	WP_000375697.1		glycosyltransferase family 2 protein			LXA46_RS00655	876	291	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	135453	137069	+							LXA46_RS00660	1617		old_locus_tag=LXA46_00655
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	135453	137069	+	WP_000288029.1	WP_000288029.1		ABC transporter ATP-binding protein			LXA46_RS00660	1617	538	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	137330	137758	+							LXA46_RS00665	429		old_locus_tag=LXA46_00660
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	137330	137758	+	WP_001290269.1	WP_001290269.1		hypothetical protein			LXA46_RS00665	429	142	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	137770	138519	+							LXA46_RS00670	750		old_locus_tag=LXA46_00665
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	137770	138519	+	WP_000069854.1	WP_000069854.1		PIG-L family deacetylase			LXA46_RS00670	750	249	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	138532	139703	+							LXA46_RS00675	1172		pseudo;old_locus_tag=LXA46_00670
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	138532	139703	+				nucleotide sugar dehydrogenase			LXA46_RS00675	1172		pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	140099	140962	+							LXA46_RS00680	864		old_locus_tag=LXA46_00675
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	140099	140962	+	WP_000572855.1	WP_000572855.1		XRE/MutR family transcriptional regulator			LXA46_RS00680	864	287	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	141248	141481	+							LXA46_RS00685	234		old_locus_tag=LXA46_00680
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	141248	141481	+	WP_000933479.1	WP_000933479.1		hypothetical protein			LXA46_RS00685	234	77	
