# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	77479	78312	-	WP_010905089.1	WP_010905089.1		SDR family NAD(P)-dependent oxidoreductase			L_RS00435	834	277	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	78713	79180	+							L_RS00440	468		old_locus_tag=L1010
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	78713	79180	+	WP_010905090.1	WP_010905090.1		universal stress protein			L_RS00440	468	155	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	79309	79506	+							L_RS00445	198		old_locus_tag=L200005
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	79309	79506	+	WP_010905091.1	WP_010905091.1		DUF4649 domain-containing protein			L_RS00445	198	65	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	79537	80157	+							L_RS00450	621		old_locus_tag=L79507
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	79537	80157	+	WP_010905092.1	WP_010905092.1		alpha/beta hydrolase			L_RS00450	621	206	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	80208	81377	+							L_RS00455	1170		old_locus_tag=L80191
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	80208	81377	+	WP_010905093.1	WP_010905093.1		ring-cleaving dioxygenase			L_RS00455	1170	389	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	81388	81978	+							L_RS00460	591		old_locus_tag=L81206
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	81388	81978	+	WP_003132255.1	WP_003132255.1		flavin reductase family protein			L_RS00460	591	196	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	82576	84723	+							L_RS00465	2148		old_locus_tag=L82520
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	82576	84723	+	WP_010905094.1	WP_010905094.1		peptide cleavage/export ABC transporter			L_RS00465	2148	715	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	84738	86159	+							L_RS00470	1422		old_locus_tag=L84721
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	84738	86159	+	WP_010905095.1	WP_010905095.1		HlyD family secretion protein			L_RS00470	1422	473	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	86253	86378	+							L_RS00475	126		
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	86253	86378	+	WP_021214955.1	WP_021214955.1		lactococcin family bacteriocin			L_RS00475	126	41	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	87111	87767	+							L_RS00480	657		old_locus_tag=L87100
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	87111	87767	+	WP_010905097.1	WP_010905097.1		CPBP family intramembrane metalloprotease			L_RS00480	657	218	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	87870	88151	-							L_RS00485	282		old_locus_tag=L87874
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	87870	88151	-	WP_010905098.1	WP_010905098.1		hypothetical protein			L_RS00485	282	93	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	88161	88313	-							L_RS00490	153		old_locus_tag=L200006
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	88161	88313	-	WP_010905099.1	WP_010905099.1		hypothetical protein			L_RS00490	153	50	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	88977	89102	+							L_RS00495	126		
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	88977	89102	+	WP_227028641.1	WP_227028641.1		lactococcin family bacteriocin			L_RS00495	126	41	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	89117	89827	+							L_RS00500	711		old_locus_tag=L89118
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	89117	89827	+	WP_010905101.1	WP_010905101.1		CPBP family intramembrane metalloprotease			L_RS00500	711	236	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	90253	90705	+							L_RS00505	453		old_locus_tag=L90239
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	90253	90705	+	WP_010905102.1	WP_010905102.1		transporter			L_RS00505	453	150	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	91052	92163	-							L_RS00510	1112		old_locus_tag=L0432
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	91052	92163	-	WP_088792927.1	WP_088792927.1		IS3-like element IS981 family transposase			L_RS00510	1113	370	ribosomal_slippage
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	92200	92805	-							L_RS00515	606		old_locus_tag=L92204
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	92200	92805	-	WP_010905104.1	WP_010905104.1		CPBP family intramembrane metalloprotease			L_RS00515	606	201	
gene	pseudogene	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	93031	94142	-							L_RS00520	1112		pseudo
CDS	without_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	93031	94142	-				IS3-like element IS981 family transposase			L_RS00520	1112		pseudo
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	94319	94621	+							L_RS00525	303		old_locus_tag=L94197
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	94319	94621	+	WP_165842620.1	WP_165842620.1		hypothetical protein			L_RS00525	303	100	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	94841	95143	-							L_RS00530	303		old_locus_tag=L94845
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	94841	95143	-	WP_003132256.1	WP_003132256.1		hypothetical protein			L_RS00530	303	100	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	95145	95312	-							L_RS00535	168		
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	95145	95312	-	WP_003132257.1	WP_003132257.1		lactococcin family bacteriocin			L_RS00535	168	55	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	95879	96028	-					rpmG		L_RS00540	150		old_locus_tag=L0096
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	95879	96028	-	WP_003132258.1	WP_003132258.1		50S ribosomal protein L33	rpmG		L_RS00540	150	49	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	96058	96231	-					rpmF		L_RS00545	174		old_locus_tag=L00096
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	96058	96231	-	WP_010905107.1	WP_010905107.1		50S ribosomal protein L32	rpmF		L_RS00545	174	57	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	96595	98376	+							L_RS00550	1782		old_locus_tag=L96595
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	96595	98376	+	WP_010905108.1	WP_010905108.1		heavy metal translocating P-type ATPase			L_RS00550	1782	593	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	98429	99214	-							L_RS00555	786		old_locus_tag=L0210
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	98429	99214	-	WP_010905109.1	WP_010905109.1		ParB/RepB/Spo0J family partition protein			L_RS00555	786	261	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	99269	100528	-							L_RS00560	1260		old_locus_tag=L99272
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	99269	100528	-	WP_010905110.1	WP_010905110.1		replication-associated recombination protein A			L_RS00560	1260	419	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	100572	101060	-							L_RS00565	489		old_locus_tag=L100575
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	100572	101060	-	WP_010905111.1	WP_010905111.1		GNAT family N-acetyltransferase			L_RS00565	489	162	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	101212	101679	+							L_RS00570	468		old_locus_tag=L101209
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	101212	101679	+	WP_010905112.1	WP_010905112.1		DUF3013 family protein			L_RS00570	468	155	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	101709	103262	+							L_RS00575	1554		old_locus_tag=L101706
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	101709	103262	+	WP_010905113.1	WP_010905113.1		ATP-binding cassette domain-containing protein			L_RS00575	1554	517	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	103393	103677	+							L_RS00580	285		old_locus_tag=L103321
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	103393	103677	+	WP_010905114.1	WP_010905114.1		hypothetical protein			L_RS00580	285	94	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	103715	104203	+							L_RS00585	489		old_locus_tag=L103661
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	103715	104203	+	WP_010905115.1	WP_010905115.1		YdeI/OmpD-associated family protein			L_RS00585	489	162	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	104221	105174	+					prmA		L_RS00590	954		old_locus_tag=L104221
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	104221	105174	+	WP_010905116.1	WP_010905116.1		50S ribosomal protein L11 methyltransferase	prmA		L_RS00590	954	317	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	105274	106026	+							L_RS00595	753		old_locus_tag=L105256
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	105274	106026	+	WP_010905117.1	WP_010905117.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			L_RS00595	753	250	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	106055	107011	+							L_RS00600	957		old_locus_tag=L106031
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	106055	107011	+	WP_010905118.1	WP_010905118.1		polysaccharide deacetylase family protein			L_RS00600	957	318	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	107212	109434	+							L_RS00605	2223		old_locus_tag=L0213
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	107212	109434	+	WP_010905119.1	WP_010905119.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			L_RS00605	2223	740	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	109450	110385	-							L_RS00610	936		old_locus_tag=L109453
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	109450	110385	-	WP_003132278.1	WP_003132278.1		glycosyltransferase family 2 protein			L_RS00610	936	311	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	110576	111031	+					dtd		L_RS00615	456		old_locus_tag=L110564
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	110576	111031	+	WP_010905120.1	WP_010905120.1		D-aminoacyl-tRNA deacylase	dtd		L_RS00615	456	151	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	111024	112019	+							L_RS00620	996		old_locus_tag=L111003
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	111024	112019	+	WP_010905121.1	WP_010905121.1		TMEM175 family protein			L_RS00620	996	331	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	112022	112645	+							L_RS00625	624		old_locus_tag=L111950
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	112022	112645	+	WP_010905122.1	WP_010905122.1		HAD family phosphatase			L_RS00625	624	207	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	112785	114194	+							L_RS00630	1410		old_locus_tag=L112776
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	112785	114194	+	WP_010905123.1	WP_010905123.1		amino acid permease			L_RS00630	1410	469	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	114343	114984	+							L_RS00635	642		old_locus_tag=L114325
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	114343	114984	+	WP_010905124.1	WP_010905124.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			L_RS00635	642	213	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	115022	115522	-							L_RS00640	501		old_locus_tag=L115025
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	115022	115522	-	WP_021214963.1	WP_021214963.1		MarR family transcriptional regulator			L_RS00640	501	166	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	115548	116192	-							L_RS00645	645		old_locus_tag=L115551
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	115548	116192	-	WP_010905126.1	WP_010905126.1		FMN-dependent NADH-azoreductase			L_RS00645	645	214	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	116366	118963	+					secA		L_RS00650	2598		old_locus_tag=L0334
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	116366	118963	+	WP_010905127.1	WP_010905127.1		preprotein translocase subunit SecA	secA		L_RS00650	2598	865	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	119092	120129	+							L_RS00655	1038		old_locus_tag=L0063
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	119092	120129	+	WP_003132289.1	WP_003132289.1		3-deoxy-7-phosphoheptulonate synthase			L_RS00655	1038	345	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	120380	120646	+							L_RS00660	267		old_locus_tag=L120335
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	120380	120646	+	WP_010905128.1	WP_010905128.1		phosphocarrier protein HPr			L_RS00660	267	88	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	120649	122376	+					ptsP		L_RS00665	1728		old_locus_tag=L120628
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	120649	122376	+	WP_010905129.1	WP_010905129.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		L_RS00665	1728	575	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	122846	123145	-							L_RS00670	300		old_locus_tag=L122849
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	122846	123145	-	WP_010905131.1	WP_010905131.1		YbaB/EbfC family nucleoid-associated protein			L_RS00670	300	99	
gene	tRNA	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	123363	123448	-							L_RS00675	86		old_locus_tag=L200141
tRNA		GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	123363	123448	-				tRNA-Leu			L_RS00675	86		anticodon=AAG
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	123533	124468	-							L_RS00680	936		old_locus_tag=L123536
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	123533	124468	-	WP_010905132.1	WP_010905132.1		alpha/beta hydrolase			L_RS00680	936	311	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	124710	125030	+							L_RS00685	321		old_locus_tag=L124677
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	124710	125030	+	WP_031296961.1	WP_031296961.1		SugE family quaternary ammonium compound efflux SMR transporter			L_RS00685	321	106	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	125152	126315	+							L_RS00690	1164		old_locus_tag=L125116
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	125152	126315	+	WP_010905134.1	WP_010905134.1		MFS transporter			L_RS00690	1164	387	
gene	tRNA	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	126511	126597	-							L_RS00695	87		old_locus_tag=L200140
tRNA		GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	126511	126597	-				tRNA-Ser			L_RS00695	87		anticodon=CGA
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	126757	127950	+							L_RS00700	1194		old_locus_tag=L126739
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	126757	127950	+	WP_010905135.1	WP_010905135.1		argininosuccinate synthase			L_RS00700	1194	397	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	127981	129360	+					argH		L_RS00705	1380		old_locus_tag=L0114
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	127981	129360	+	WP_010905136.1	WP_010905136.1		argininosuccinate lyase	argH		L_RS00705	1380	459	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	129376	130572	-							L_RS00710	1197		old_locus_tag=L129379
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	129376	130572	-	WP_010905137.1	WP_010905137.1		multidrug efflux MFS transporter			L_RS00710	1197	398	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	130767	131342	+							L_RS00715	576		old_locus_tag=L130713
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	130767	131342	+	WP_010905138.1	WP_010905138.1		TetR/AcrR family transcriptional regulator			L_RS00715	576	191	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	131479	131847	+					rnpA		L_RS00720	369		old_locus_tag=L131443
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	131479	131847	+	WP_003131815.1	WP_003131815.1		ribonuclease P protein component	rnpA		L_RS00720	369	122	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	131844	132653	+							L_RS00725	810		old_locus_tag=L131778
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	131844	132653	+	WP_010905140.1	WP_010905140.1		YidC/Oxa1 family membrane protein insertase			L_RS00725	810	269	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	132742	133656	+							L_RS00730	915		old_locus_tag=L132712
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	132742	133656	+	WP_010905141.1	WP_010905141.1		protein jag			L_RS00730	915	304	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	133788	133922	+					rpmH		L_RS00735	135		old_locus_tag=L133770
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	133788	133922	+	WP_003131818.1	WP_003131818.1		50S ribosomal protein L34	rpmH		L_RS00735	135	44	
gene	pseudogene	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	134130	135041	+							L_RS00740	912		pseudo;old_locus_tag=L200008
CDS	without_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	134130	135041	+				aldo/keto reductase			L_RS00740	912		pseudo
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	135110	135430	+							L_RS00745	321		old_locus_tag=L135065
CDS	with_protein	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	135110	135430	+	WP_010905142.1	WP_010905142.1		helix-turn-helix domain-containing protein			L_RS00745	321	106	
gene	protein_coding	GCF_000006865.1	Primary Assembly	chromosome		NC_002662.1	135603	135788	+							L_RS00750	186		old_locus_tag=L135555
